cocking	k ɑ k ɪ n
coding	k oʊ t ɪ ŋ
coherence	k oʊ h i ɹ ə n s
collaborative	k ə l æ b ɹ ə t ɪ v
collar	k ʌ l ɝ
coloration	k ɑ l ɝ eɪ ʃ ə n
colour	k ɑ l ɝ
columbus	k ə l ʌ m p ə s
columnist	k ɑ l ə n ɪ s t
columns	k ɑ l ə n s
combatant	k ɑ m p ə t ə n t
comedy	k ɑ m ə t i
comic	k ɑ n ɪ k
commemorative	k ə m ɛ m ɝ ə t ɪ v
common	k ʌ m ə n
comparable	k ə m p ɛ ɹ ə b ə l
comparable	k ɑ m p ɹ ə b ə l
compare	k ə m p æ
comparison	k ə m p æ ɹ ə s ə n
complementary	k ɑ m p l ə m ɛ n t ɹ i
complementary	k ɑ m p l ə m ɛ n t ɝ i
compositions	k ɑ m p ə z ɪ ʃ ə n s
computers	k ə m p j u t ə s
condominium	k ɑ n d ə m i n i ə m
conferencing	k ɑ n f ɹ ə n s ɪ ŋ
congressional	k ə ŋ ɡ ɹ ɛ ʃ ə n ə l
conscientious	k ɑ n s i ɛ n ʃ ə s
consequence	k ɑ n s i k w ə n s
consumer	k ə n s u m ə
consumes	k ə n ʃ u m z
contrast	k ə n t ɹ æ s t
converters	k ə n v ɝ d ɝ z
conway's	k ɑ m w eɪ z
corrected	k ɹ ɛ k t ɪ d
corrosion	k ɹ oʊ ʒ ə n
court	k ɔ ɹ d
cover	k ʌ f ɝ
coverage	k ʌ v ɝ ɪ dʒ
covers	k ʌ f ɝ z
cowdray	k aʊ d ɝ eɪ
crabs	k ɹ æ p s
crafted	k ɹ æ f t ɪ d
crafted	ɡ ɹ æ f t ɪ d
crafts	k ɹ æ f s
craftsmanship	k ɹ æ f s m ə n ʃ ɪ p
credibility	k ɹ ɛ d ə b ɪ l ɪ t i
cremated	k ɹ ɪ m eɪ t ɪ d
crippling	k ɹ ɪ p l ɪ ŋ
crismon	k ɹ ɪ z m ə n
critique	k ɹ ə t i k
crooked	k ɹ ʊ k d
cropland	k ɹ ɑ p l æ n d
crosby	k ɹ ɔ s b i
cruciate	k ɹ u ʃ i ə t
cruel	k ɹ u l
crum	k ɹ ɑ m
crusher	k ɹ ɑ ʃ ə
cubs	k ɑ b z
cuddy	k ʌ t i
cuisine	k w i z i n
cullen	k ɑ l ə n
cup	k ɑ p
cup	k ʌ b
curatorial	k j ʊ ɹ ə t ɔ ɹ i ə l
curry	k ɑ ɹ i
cushion	k ʊ ʃ ə m
cut	k ɑ d
cut	k ɑ t
cypriots	s ɪ p ɹ i ɑ t s
dad	d ɛ d
dallas	d ɛ l ə s
danny	d ɛ n i
danzig	d æ n z ɪ k
dark	d ɑ ɡ
daryl	d æ ɹ ə l
dassler	d ɛ z l ɝ
daventry	d ɛ v ə n t ɹ i
davies	d eɪ v ɪ s
davis	d eɪ v ɪ z
day's	d eɪ s
days	d eɪ s
de	d ɪ
dead	d ɛ t
deanship	t i n ʃ ɪ p
deborah	d ɛ b ɹ ə
debugging	d ɪ b ʌ ɡ ɪ ŋ
decentralization	d i s ɛ n t ɹ ə l ɪ z eɪ ʃ ə n
decision	d ɪ s ɪ ʃ ə n
decision	d ɪ z ɪ ʃ ə n
deck	d æ k
decorative	d ɛ k ɝ ə t ɪ v
decreased	d ɪ k ɹ i s t
decryption	d i k ɹ ɪ p ʃ ə n
dede	d ɪ d
deep	t i p
degree	d ɪ k ɹ i
deliberately	d ɪ l ɪ p ɹ ə t l i
delivery	d ɪ l ɪ v ɹ i
denim	d ɛ n ə n
depicts	t ɪ p ɪ k s
depopulation	d i p ɑ p j ə l eɪ ʃ ə n
deserted	d ɪ s ɝ t ɪ d
deserves	d i z ɝ v z
desperate	d ɛ s p ɹ eɪ t
detailed	d i t eɪ l d
detailing	d i t eɪ l ɪ ŋ
detroit	d ɪ t ɹ ɔɪ t
diagnosed	d aɪ ə ɡ n oʊ z d
dichotomy	d aɪ k ɑ d ə m i
did	d ɪ t
differently	d ɪ f ɝ ə n t l i
dilley	d i l i
dim	t ɪ m
diocese	d aɪ ə s ɪ s
director	d ɝ ɛ k t ɹ
discoveries	d ɪ s k ʌ v ɹ i z
discussed	d ɪ s ɡ ʌ s t
disguised	d ɪ s k aɪ z d
dispersion	d ɪ s p ɝ ʃ ə n
distinct	d ɪ s d ɪ ŋ k t
diverse	d ɪ v ɝ z
doctoral	d ɑ k t ɹ ə l
doctrine	d ɑ k t ɹ i n
dodge	d ʌ dʒ
does	d ɑ z
dollar	d ʌ l ɝ
dollery's	d ʌ l ɝ i z
don	d ʌ n
donnie	d ʌ n i
dorsal	d ɔ z ə l
dorsally	d ɔ ɹ s ə l i
doubles	t ʌ b ə l z
dowdy	d aʊ t i
drabble	t ɹ æ b ə l
dredd	d ɹ ɛ d
drive	t ɹ aɪ f
drs	t ɝ z
drupe	t ɹ u p
drusilla	t ɹ u s ɪ l ə
druze	t ɹ u z
due	t u
dumas	d u m ə s
dumfries	d ʌ m f ɹ i z
dundas	d ʌ n d ə s
during	t ɹ ɪ n
during	d ʊ ɹ ɪ n
duties	d u d i z
dwarves	d w ɔ ɹ f s
east	ɪ s t
eat	i d
ebook	i b ʊ k
ecclesiastical	ɛ k l i s i æ s t ɪ k ə l
ecuadorian	ɛ k w ə d ɔ ɹ i ə n
eddie	ɛ t i
edinburgh	ɛ d ə m b ɝ ɡ
edit	æ d ɪ d
edition	ɪ d ɪ ʒ ə n
eggs	æ k s
either	aɪ θ ɝ
elaine	i l eɪ n
elementary	ɛ l ə m ɛ n t ɹ i
elena	ɛ l i n ə
elevated	æ l ə v eɪ t ɪ d
ellison	æ l ɪ s ə n
embrun	æ m b ɹ ə n
emerald	ɛ m ɝ ə l d
emeralds	ɛ m ɝ ə l d z
emitter	ɪ m ɪ t ə
emperor	ɛ m p ɝ ə
emphysema	ɛ m f ə s i m ə
end	æ n d
endear	ɛ n d ɪ ɹ
endearing	ɛ n d ɪ ɹ ɪ ŋ
enduring	ɪ n d ʊ ɹ ɪ ŋ
enduring	ɪ n d j ʊ ɹ ɪ ŋ
enforced	ɪ m f ɔ ɹ s t
engine	æ n dʒ ɪ n
engines	ɛ n dʒ ə n s
england	ɪ n ɡ l ə n d
enquiry	ɪ n k w aɪ ɝ i
enrique	æ n ɹ i k
ensued	ɪ n ʃ u d
ensured	ɪ n ʃ ʊ ɹ d
entropy	æ n t ɹ ə p i
epsilon	æ p s ə l ɑ n
epsom	ɛ p s ə n
era	ɪ ɹ ə
error	ɛ ɹ
error	ɛ ɝ
erupted	ɪ ɹ ʌ p t ɪ d
eruptions	ɪ ɹ ʌ p ʃ ə n z
escalators	ɛ s k ə l eɪ d ɝ z
essential	ɪ s ɛ n tʃ ə l
essential	ɪ z æ n ʃ ə l
evaluation	i v æ l j u eɪ ʃ ə n
evans's	ɛ v ə n s ɪ z
evasion	ɪ v eɪ ʒ ə n
eventually	i v ɛ n tʃ u l i
evoked	ɪ v oʊ k t
evolution	ɛ v ə l u ʒ ə n
exception	ɪ ɡ z ɛ p ʃ ə n
exclusionary	ɪ k s k l u ʒ ə n ɛ ɹ i
executed	ɛ ɡ s ə k j u t ɪ d
executive	ɪ k z ɛ k j ə t ɪ v
exile	ɛ k s aɪ l
exile	ɛ k z aɪ l
exits	ɛ ɡ s ɪ t s
expanding	ɪ k s p ɛ n d ɪ ŋ
expertise	ɛ k s p ɝ t i s
expire	ɪ k s p aɪ ɝ
expiry	ɪ k s p aɪ ɝ i
exploration	ɪ k s p l ɔ ɝ eɪ ʃ ə n
exports	ɛ k s p ɔ ɹ t s
expressionistic	ɪ k s p ɹ ɛ ʃ ə n ɪ s t ɪ k
extracurricular	ɛ k s t ɹ ə k ɝ ɪ k j ə l ɝ
eyesight	aɪ s aɪ d
facility	f ə z ɪ l ə t i
fair	v ɛ ɹ
fair	v ɛ
fallowfield	f ɛ l oʊ f i l d
famed	f eɪ n d
famous	f eɪ m ə z
fans	f ɛ n z
fans	f æ m z
faringdon	f ɛ ɹ ɪ ŋ d ə n
farming	f ʌ n ɪ ŋ
farming	f ɑ n i ŋ
fast	v æ s t
favorite	f eɪ v ɝ ə t
federalists	f ɛ d ɹ ə l ɪ s
federally	f ɛ d ɹ ə l i
feeding	f ɪ t ɪ ŋ
feeling	f ɪ l ɪ ŋ
feliciana	f ə l ɪ s i ɑ n ə
fetterman	f ɛ d ɝ m ə n
fidelity	f ə d æ l ə t i
field	f ɪ l d
figs	f ɪ k s
figure	f ɪ ɡ ɝ
figure	f i ɡ ə
files	v aɪ l z
filling	f i l ɪ ŋ
firewood	f aɪ ɝ w ʊ d
fireworks	f aɪ ɝ w ɝ k s
firing	f aɪ ɝ ɪ ŋ
fishing	f ɪ ʃ ɪ n
fleece	f l i z
flipping	f l ɪ p ɪ n
flopping	f l ʌ p ɪ ŋ
fluorescent	f l ɔ ɹ ɛ s ə n t
following	f ɑ l oʊ ɪ n
fonda	f ʌ n d ə
fondi	f ʌ n d i
font	f ʌ n t
food	f ʊ d
foot	f u d
football	f u t b ɔ l
for	f ɹ
for	v ə
forensic	f ɔ ɹ ɛ n z ɪ k
forms	f ɔ n z
forrest	f ɔ ɹ ə s t
forte	f ɔ ɹ t
fortes	f ɔ ɹ t s
forward	f ɔ d
foster	f ɔ s t ɝ
fox	f ʌ k s
france	f ɹ ɛ n s
frances	f ɹ æ n s ɪ s
frankel	f ɹ æ ŋ k ə l
frazier	f ɹ eɪ z ɝ
frederick	f ɹ ɛ d ɹ i k
frederik	f ɹ ɛ d ɹ ɪ k
freed	f ɹ i t
friend's	f ɹ ɛ n d z
full	f u l
fun	f ʌ m
furthest	f ɝ ð ə s t
gad	ɡ æ t
gadsden	ɡ æ d s t ə n
gains	ɡ eɪ m z
gama	ɡ ʌ m ə
game's	ɡ eɪ n z
gandalf	ɡ æ n d ɑ l v
gant	ɡ æ n d
garrick's	ɡ ɛ ɹ ɪ k s
garrigan	ɡ ɛ ɹ ɪ ɡ ə n
garrison	ɡ æ ɹ ɪ z ə n
garron	ɡ ɛ ɹ ə n
gartner	ɡ ɑ ɹ d n ɝ
gary	ɡ æ ɹ i
gee	k i
general's	dʒ ɛ n ɝ ə l z
generalization	dʒ ɛ n ɝ ə l ɪ z eɪ ʃ ə n
generally	dʒ ɛ n ɝ l i
genes	dʒ i m z
genetic	dʒ ə n æ t ɪ k
genre	ʃ ɑ n ɹ ə
gettysburg	ɡ ɛ t ɪ z b ɝ ɡ
ghana	ɡ æ m ə
gibson	ɡ ɪ p s ə n
gig	k ɪ ɡ
ginsberg	ɡ ɪ n z b ɝ ɡ
glasgow	ɡ l æ z ɡ oʊ
gleeson	ɡ l i s ə n
glued	k l u d
golf	ɡ ʌ l f
gonta	ɡ ʌ n t ə
gonzalez	ɡ ɑ n z ɑ l ə s
good	k ʊ d
goole	k u l
gorton	ɡ ɔ ɹ d ə n
gothic	k ɑ θ ɪ k
government	ɡ ʌ v ɝ n m ə n t
govinda	ɡ oʊ v ɪ n d ə
grade	ɡ ɹ eɪ t
graham	ɡ ɹ æ n
grainger	ɡ ɹ eɪ n dʒ ɝ
grandiose	ɡ ɹ æ n d i oʊ z
grant	ɡ ɹ æ n d
graph	k ɹ æ f
gratuity	ɡ ɹ ə t u ə t i
great	ɡ ɹ eɪ d
great	k ɹ eɪ t
greeks	k ɹ i k s
green	ɡ ɹ ɪ n
green	k ɹ i n
gregg	k ɹ ɛ ɡ
gritting	ɡ ɹ ɪ d ɪ ŋ
groceries	ɡ ɹ oʊ s ɝ i z
group	k ɹ u p
groups	k ɹ u p s
grown	ɡ ɹ oʊ ŋ
guardian	ɡ ɑ d i ə n
guatemala	ɡ w ɑ d ə m ɑ l ə
guild	ɡ ɪ l t
guilt	ɡ ɪ l d
guitar	k ə t ɑ ɹ
guns	ɡ ʌ m z
gutted	ɡ ʌ d ɪ d
habitat	h æ b ə t ɛ t
habitat	h æ p ə t æ t
habsburg	h æ b s b ɝ ɡ
halogen	h ɛ l ə dʒ ə n
hampden	h æ m p t ə n
hand	h æ n t
handkerchief	h æ ŋ k ɝ tʃ i f
handley	h æ n t l i
harness	h ɑ ɹ m ə s
harrison's	h æ ɹ ɪ s ə n z
harrisonburg	h æ ɹ ɪ s ə n b ɝ ɡ
harrods	h æ ɹ ə d z
harrogate	h æ ɹ ə ɡ eɪ t
hartsfield	h ɑ ɹ t s f i l d
harvested	h ɑ ɹ v ə s t ɪ d
has	h æ s
hated	h eɪ d ɪ d
hausa	h aʊ z ə
he	ɪ
he	h ɪ
he's	h i s
he's	h ɪ z
head	h æ d
headlam	h æ d l ə m
headquartered	h ɛ d k w ɔ ɹ t ɝ d
heads	h æ d z
heals	h ɪ l z
heart	h ɑ d
heartland	h ɑ ɹ t l æ n d
hearts	h ɑ d s
helena	h ɛ l i n ə
hello	h æ l oʊ
helping	h ɛ l p ɪ n
hemel	h æ m ə l
hempstead	h æ m p s t ɛ d
hendrickson	h ɛ n d ɹ ɪ k s ə n
henri	ɑ n ɹ i
henslow	h ɛ n z l oʊ
henson	h æ n s ə n
here	h i
hero	h ɪ ɹ oʊ
hero's	h i ɹ oʊ z
hers	ɝ z
hers	ɝ s
hers	h ɝ s
herself	ɝ s ɛ l f
hetzer	h ɛ d s ɝ
hidden	h ɪ t ə n
hill	h i l
him	ɪ n
hire	h aɪ ɝ
hiring	h aɪ ɝ ɪ ŋ
hirsute	h ɝ ʃ u d
his	h i s
his	h i z
hit	h ɪ d
hogged	h ʌ ɡ d
hollow	h ɑ l ɝ
honourable	ɑ n ɹ ə b ə l
horde	h ɔ t
horror	h ɔ ɹ
hospital	h ɑ s b ɪ t ə l
hospital	h ʌ s p ɪ t ə l
hotchkiss	h ɑ tʃ k i z
hour	aʊ ɝ
house	h aʊ z
housed	h aʊ z d
housemate	h aʊ s m eɪ d
houses	h aʊ z ɪ z
housing	h aʊ s ɪ ŋ
hsu	s u
hub	h ɑ b
hudson	h ʌ d z ə n
hull	h ɑ l
humanitarian	h j u m æ n ɪ t ɛ ɹ i ə n
humor	j u m ɝ
humour	j u m ɝ
hundred	h ɑ n d ɹ ə d
hungary	h ʌ ŋ ɡ ɹ i
huntingdon	h ʌ n t ɪ ŋ t ə n
hurt	h ɝ d
hut	h ɑ t
ideals	aɪ d ɪ l z
illicit	ɪ l ɪ z ɪ t
illusory	ɪ l u z ɝ i
imbued	ɪ n b j u d
implantation	ɪ n p l æ n t eɪ ʃ ə n
imprisonment	ɪ n p ɹ ɪ z ə n m ə n t
improving	ɪ n p ɹ u v ɪ ŋ
impurity	ɪ n p j ʊ ɹ ɪ t i
in	ɪ ŋ
in	i n
in	ɪ m
inbred	ɪ n b ɹ ɛ d
indices	ɪ n d ə s i z
indira	ɪ n d i ɹ ə
indira	ɪ n d ɪ ɹ ə
inland	ɪ n l ə n t
inquire	ɪ n k w aɪ ɝ
inquiry	ɪ n k w aɪ ɝ i
inspire	ɪ n s p aɪ ɹ
interaction	ɪ n t ɹ æ k ʃ ə n
intercourse	ɪ n ɝ k ɔ ɹ s
interim	ɪ n t ɹ ə m
international	ɪ n t ɝ n æ ʃ ə n ə l
internationale	ɪ n t ɝ n æ ʃ ə n ə l
inuit	ɪ n u ɪ t
invariant	ɪ n v ɛ ɹ i ə n t
is	ɪ s
is	ɪ ʒ
is	i s
is	i z
is	ɪ ʃ
isa	ɪ s ə
isabella	ɪ s ə b ɛ l ə
isidoro	ɪ z ɪ d ɔ ɹ oʊ
islam	ɪ s l ə m
islington	ɪ s l ɪ ŋ t ə n
israel	ɪ s ɹ i ə l
ivories	aɪ v ɝ i z
jackie	dʒ ɛ k i
jams	dʒ ɛ m z
janitor	dʒ æ n ɪ t ɝ
jason	dʒ eɪ z ə n
jeanne	dʒ ɪ n
jeddah	dʒ ɛ t ə
jeffery	dʒ ɛ f ɹ i
jenkins	dʒ ɛ n k ɪ n z
jenkyns	dʒ ɛ n k ɪ n z
jesus	dʒ i z ə z
jewish	dʒ u ɪ s
jib	dʒ ɪ p
jogging	dʒ ʌ ɡ ɪ ŋ
joseph's	dʒ oʊ s ə f s
judge	dʒ ɑ dʒ
jutland	dʒ ɑ t l ə n d
kane	k eɪ m
kansas	k æ n s ə s
karate	k ɝ ɑ d i
kasper	k æ s b ɝ
kata	k ʌ t ə
katy	k eɪ d i
kemp	k æ m p
kendal	k æ n d ə l
kennebec	k æ n ə b ɛ k
kennett	k æ n ɪ t
kent	k æ n t
keppel	k æ p ə l
keswick	k ɛ z w ɪ k
kettle	k ɛ d ə l
kettles	k æ t ə l z
keynes	k ɪ n z
kid	k ɪ t
king	k ɪ n
kirkpatrick	k ɝ k p æ t ɹ ɪ k
kittrell	k ɪ t ɹ ə l
kobold	k oʊ b oʊ l t
korean	k ɝ i ə n
korean	k ɔ ɹ i ə n
kostek	k ɑ s t æ k
kristina	k ɹ ɪ s t i n ə
kristine	k ɹ ɪ s t i n
kristol's	k ɹ ɪ s t ə l z
krystal	k ɹ ɪ s t ə l
lab	l æ p
labs	l æ p s
lad	l ɛ d
ladder	l ɛ t ɝ
ladder	l æ t ɝ
lake	l eɪ ɡ
lancashire	l æ ŋ k ə ʃ aɪ ɝ
lance	l æ n z
lansbury	l æ n z b ɛ ɹ i
lansdowne	l æ n z d aʊ n
later	l eɪ d ɝ
latrocinium	l ɛ t ɹ ə s ɪ n i ə m
lattices	l æ t ə s i z
lawton	l ɔ d ə n
leads	l i t s
league	l i k
league's	l ɪ ɡ z
lear	l i ə
lease	l i z
led	l ɛ t
leffel	l ɛ v ə l
lefty	l ɛ f t ɪ
leg	l æ ɡ
legacies	l ɛ ɡ ə s ɪ z
legacy	l ɛ ɡ ə z i
legros	l ɛ ɡ ɹ oʊ s
legs	l ɛ ɡ s
leisure	l ɛ ʒ ə
leisurely	l i ʒ ɝ l i
lenders	l æ n d ɝ z
lens	l ɛ n s
leonidas	l i ə n i d ə s
lesbos	l ɛ z b oʊ s
letter	l ɛ t ə
letters	l ɛ t ə s
lichtenstein	l ɪ k t ə n ʃ t aɪ n
ligatures	l ɪ k ə tʃ ɝ z
light	l aɪ d
lisbon	l ɪ s p ə n
littered	l ɪ d ɝ d
live	l aɪ f
livia	l i v i ə
llamas	l ɑ m ə s
loam	l u n
loans	l oʊ m z
lobes	l oʊ p z
log	l ʌ ɡ
logarithmic	l ɑ ɡ ɹ ɪ ð m ɪ k
long	l ɔ n
longer	l ɔ ŋ ɡ ɝ
looting	l u d ɪ ŋ
loss	l ɔ z
louis	l u ɪ
louis	l u i z
lubbock	l ɑ b ə k
luck	l ɑ k
luxembourg	l ʌ k s ə n b ɝ ɡ
luxury	l ʌ k ʃ ɝ i
luxury	l ʌ k ʒ ɝ i
lyndon	l ɪ ŋ d ə n
m	æ m
macabre	m ə k ɑ b ɹ
mahdi	m ɑ t i
maksim	m æ k s ɪ m
malacca	m ə l ɛ k ə
malta	m ʌ l t ə
man's	m ɛ n z
mandarin	m æ n d ɹ ə n
mandarin	m æ n d ɹ ə m
manga	m ʌ ŋ ɡ ə
mankins	m æ n k ɪ n z
marathon	m ɛ ɹ ə θ ə n
marci	m ɑ ɹ s i
marcus	m ɑ k ə z
margaret	m ɑ ɡ ɝ ɪ t
marijuana	m ɛ ɹ ə w ɑ n ə
markets	m ɑ ɹ k ə t s
marquess	m ɑ k w ɪ z
married	m ɛ ɹ ɪ d
mars	m ɑ s
marsden	m ɑ ɹ s t ə n
marshes	m ɑ ɹ ʃ ɪ z
martin	m ɑ ɹ t ə n
martin	m ɑ ɹ t i n
maryland	m ɛ ɹ i l ə n d
mason	m eɪ z ə n
