auditioning	ɔ d ɪ ʃ ə n ɪ ŋ
auditoriums	ɔ d ə t ɔ ɹ i ə m z
audley	oʊ d l i
audubon	ɔ d ə b ə n
augmentation	ɔ ɡ m ɛ n t eɪ ʃ ə n
augmented	ɔ ɡ m ɛ n t ɪ d
augusta	ɔ ɡ ə s t ə
augusta	ɔ ɡ ʌ s t ə
augusta	ə ɡ ɑ s t ə
augustin	ɔ ɡ ə s t ɪ n
augustus	ɔ ɡ ə s t ə s
auld	oʊ l d
aureum	ɔ ɹ i ə m
aureus	ɔ ɹ i ə s
aurora	ɹ ɔ ɹ ə
auspiciously	ɔ s p ɪ ʃ ə s l i
austin	ɔ s t i n
australia	oʊ s t ɹ eɪ l j ə
auteur	oʊ t ɝ
author	ɑ ð ə
authority	ɔ θ ɔ ɹ ə t i
authors	ɔ θ ə s
autobiography	oʊ t ə b aɪ ə ɡ ɹ ə f i
autobiography	ɔ t ə b aɪ ə ɡ ɹ ə f i
autograph	oʊ t ə ɡ ɹ æ f
autological	ɔ t ə l ɑ dʒ ɪ k ə l
automata	oʊ t ə m ɑ t ə
automatons	ɔ t ə m ə t ɑ n z
autonomous	oʊ t ɑ n ə m ə s
autonomous	ɑ t ə n ə m ə s
autonomous	ə t ɑ n ə m ə s
autonomy	oʊ t ɑ n ə m i
autry	ə t ɹ i
avant	ə v ə n t
average	æ v ɝ ɪ dʒ
averages	æ v ɝ ɪ dʒ ɪ z
avicenna	æ v ɪ tʃ ɛ n ə
avid	eɪ v ɪ d
aviv	ə v i v
avon	eɪ v ə n
avondale	eɪ v ə n d eɪ l
awry	ɹ aɪ
axes	æ k s i s
ayr	eɪ ɝ
azar	ə z ɑ ɹ
aztec	æ s t ɛ k
aztecs	æ s t eɪ k s
aztecs	æ s t ɛ k s
babcock	b æ b k ɑ k
bachelor	b æ tʃ ə l ɝ
backend	b æ k æ n d
backup	b æ k ɔ p
baden	b æ d ə n
badminton	b æ d m ɪ ŋ t ə n
bags	b æ ɡ s
bahri	b ɑ ɹ i
baja	b ɑ h ə
balade	b ə l ɑ d
balalaika	b æ l ə l aɪ k ə
balash	b ɛ l ə ʃ
bald	b oʊ l d
baldy	b oʊ l d i
balkan	b ʌ l k ə n
balkans	b ʌ l k ə n z
ball	b oʊ l
ball's	b oʊ l z
balls	b oʊ l z
ballymena	b æ l i m i n ə
balm	b oʊ m
balsam	b oʊ l s ə m
baltimore	b oʊ l t ə m ɔ ɹ
bancor	b æ ŋ k ɔ ɹ
bancroft	b æ ŋ k ɹ ɔ f t
band's	b æ n d s
bang	b ɛ ŋ
bangalore	b æ ŋ ɡ ə l oʊ
bangalore	b æ ŋ ɡ ə l ə
bangladesh	b æ ŋ ɡ l ə d æ ʃ
bangor	b ɛ n ɡ ɔ ɹ
banker	b æ n k ɝ
bankruptcy	b æ ŋ k ɹ ə p t s i
banks	b æ n k s
baptist	b æ p t i s t
barbara	b ɑ ɹ b ɹ ə
barbuda	b ɑ ɹ b u d ə
barclay	b ɑ ɹ k l i
barclays	b ɑ ɹ k l i z
barely	b æ ɹ l i
baritones	b æ ɹ ə t oʊ n z
barking	b ɑ ɹ k i n
baroness	b ɛ ɹ ə n ɛ s
barons	b æ ɹ ə n z
barren	b ɛ ɹ ə n
barrett	b ɛ ɹ ɪ t
barrie	b æ ɹ i
barring	b ɑ ɹ ɪ ŋ
barrington	b ɛ ɹ ɪ ŋ t ə n
barrios	b ɑ ɹ i oʊ s
barron	b æ ɹ ə n
barrow	b ɛ ɹ oʊ
basal	b eɪ z ə l
base	b eɪ z
base	b ɛ s
bashir	b ə ʃ ɪ ɹ
basic	b æ s ɪ k
basilica	b ə z ɪ l ɪ k ə
basle	b eɪ z ə l
bass	b eɪ s
bassett	b æ z ɪ t
basswood	b eɪ s w ʊ d
basta	b ɛ s t ə
batavia	b ə t eɪ v i ə
batches	b æ tʃ i z
bateson	b eɪ t s ə n
bath	b ɛ θ
batting	b ɛ t ɪ ŋ
battle	b ɛ t ə l
baum	b ɑ m
bawls	b oʊ l z
bay	b ɛ
bayard	b eɪ ɑ ɹ d
bayer	b ɛ ɹ
bays	b eɪ s
be	b ɪ
beach	b ɪ tʃ
beaird	b ɪ ɹ d
bear	b eɪ
bear	b æ
bear	b ɛ
beatrix	b i ə t ɹ ɪ k s
beaumont	b oʊ m ɑ n t
beaumont	b oʊ m ə n t
became	b ɪ k æ m
beck	b æ k
becky's	b ɛ k ɪ s
becoming	b ɪ k ʌ m ɪ n
beda	b ɛ d ə
bedloe's	b æ d l oʊ z
bedrock	b ɛ d ɹ ə k
beeches	b i tʃ i z
been	b eɪ n
beer	b i
before	b i f ɔ
begets	b ɪ ɡ æ t s
begun	b ɪ ɡ ə n
behemoth	b ə h i m ɔ θ
being	b i n
being	b i ɪ n
beliefs	b ɪ l i v s
belly	b æ l i
belmont	b ɛ l m ə n t
belt	b æ l t
benavente	b ɛ n ə v ɛ n t i
bend	b æ n d
bender	b æ n d ɝ
benevento	b ɛ n ə v ɛ n t oʊ
bengal	b æ ŋ ɡ oʊ l
bengal	b æ ŋ ɡ ə l
bengal	b ɛ n ɡ oʊ l
bengal	b ɛ n ɡ ə l
bengali	b ɛ n ɡ ɑ l i
bengali	b ɛ n ɡ ɔ l i
benner	b æ n ɝ
bent	b æ n t
benzoin	b ɛ n z oʊ ɪ n
berate	b i ɹ eɪ t
berbice	b ɝ b i s
berkeley	b ɑ ɹ k l i
berkshire	b ɑ ɹ k ʃ aɪ ɹ
bernabe	b ɝ n ɑ b
bernadette	b ɝ n ɑ d ɛ t
bernhard	b ɝ n h ɑ ɹ d
bernie	b ɝ n ɪ
berryman	b ɛ ɹ ɪ m ə n
berserk	b ə z ɝ k
besant	b æ s ə n t
bestwood	b æ s t w ʊ d
beth	b æ t
bethlehem	b ɛ θ l i h æ m
between	b ɪ t w ɪ n
bhutan	b u t ə n
biases	b aɪ ə s ɪ s
bichon	b i ʃ ə ŋ
biggest	b i ɡ ə s t
biggs	b ɪ ɡ s
bihar	b ɪ h ə
billabong	b ɪ l ə b ə ŋ
billings	b ɪ l ɪ n z
billy	b ɪ l ɪ
bing	b ɪ n
biographer	b aɪ ə ɡ ɹ ə f ɝ
biographers	b aɪ ə ɡ ɹ ə f ɝ z
biographies	b aɪ ə ɡ ɹ ə f i z
biography	b aɪ ə ɡ ɹ ə f i
biologist	b aɪ ə l ə dʒ ɪ s t
birbal's	b ɝ b ə l z
birch's	b ɑ ɹ tʃ ɪ z
birds	b ɑ ɹ d z
birds	b ɝ d s
blais	b l eɪ z
blankety	b l æ ŋ k ə t ɪ
bleeding	b l i d ɪ n
blob	b l ʌ b
blockbuster	b l ɑ k b ʌ s t ɝ
blockbuster's	b l ɑ k b ʌ s t ɝ z
blogger	b l ɑ ɡ ɝ
blom	b l ʌ m
blood	b l ɑ d
blues	b l u s
blyth	b l aɪ θ
board	b ʌ d
boat	b ɔ t
bob	b oʊ b
bob	b ʌ b
bobcats	b ɑ b k æ t s
bobcats	b ʌ b k æ t s
bock	b oʊ k
body	b ʌ d i
bog	b oʊ ɡ
bogs	b oʊ ɡ z
bogs	b ɑ ɡ z
bohr	b oʊ ɝ
bois	b ɔɪ z
bold	b ɔ l d
bolivar	b ɑ l ə v ɑ ɹ
bollywood	b ɑ l i w ʊ d
bolshevik	b ʌ l ʃ ə v ɪ k
bomb	b ʌ m
bombings	b ʌ m ɪ ŋ z
bombom	b ɑ m b ə m
bon	b ɔ n
bonaventure	b oʊ n ə v ɛ n tʃ ɝ
bond	b ɔ n d
bone	b ɔ n
bong	b oʊ n
bong	b oʊ ŋ
boniface	b ɑ n i f eɪ s
bonk	b ʌ ŋ k
bonn	b ɔ n
bonnard	b ɑ n ɑ ɹ d
book	b u k
bookcase	b u k eɪ s
books	b u k s
booleans	b u l i ə n z
booth	b u ð
borders	b ɑ d ə z
bore	b ɑ
boreas	b ɔ ɹ i ə s
bored	b oʊ ɹ d
born	b oʊ n
born	b ʌ n
borough	b ɑ ɹ ə
bosch	b ɑ ʃ
bosco	b ɑ s k oʊ
boscombe	b ɑ s k ə m
bose	b oʊ s
bosh	b ɔ ʃ
bosman	b ɑ z m ə n
bothe	b oʊ θ
bottler	b ʌ t l ɝ
boulevard	b u l ə v ɑ ɹ d
boulevard	b ʊ l ə v ɑ d
boundaries	b aʊ n d ɝ i z
boundary	b aʊ n d ɝ i
bourgeois	b u ɹ ʒ w ɑ
bourne	b ɑ n
bovis	b oʊ v i s
bowie	b oʊ ɪ
bowie's	b oʊ i s
bowl	b ɔ l
box	b ɔ k s
boys	b oʊ i z
boys	b ɔɪ s
brabant	b ɹ eɪ b ə n t
bracelets	b ɹ æ s l ə t s
bracewell	b ɹ eɪ z w ɛ l
brachial	b ɹ æ k i ə l
bradford	b ɹ ɛ d f ɝ d
braff	b ɹ æ f
brahms's	b ɹ ɑ m z ɪ z
braking	b ɹ eɪ k ɪ n
braley	b ɹ eɪ l i
branding	b ɹ æ n d i n
branding	b ɹ æ n d ɪ n
brands	b ɹ ɛ n d z
brandt	b ɹ æ n t
brannen	b ɹ eɪ n ə n
brannigan	b ɹ ɛ n ɪ ɡ ə n
brashear	b ɹ ɛ ʃ ɪ ɹ
braun	b ɹ oʊ n
brawl	b ɹ oʊ l
brazier	b ɹ eɪ z ɪ ɹ
brazil	b ɹ ə s ɪ l
brazzaville	b ɹ ɛ z ə v ɪ l
break	b ɹ ɛ k
breakfast	b ɹ eɪ k f ɔ s t
breeders'	b ɹ i d ɝ z
brendan	b ɹ æ n d ə n
brenton	b ɹ æ n t ə n
brewing	b ɹ u ɪ n
bridge	b ɹ i dʒ
brinsley	b ɹ ɪ n z l i
british	b ɹ ɪ t ɪ z
britney's	b ɹ ɪ t n i z
broadcasters	b ɹ ɔ d k æ s t ɝ z
broadly	b ɹ ɑ d l i
broadview	b ɹ oʊ d f j u
brod	b ɹ ɔ d
brodhead	b ɹ ɔ d h ɛ d
brodsky	b ɹ ɑ d s k i
brokerage	b ɹ oʊ k ɹ ɪ dʒ
bromley	b ɹ ʌ m l i
bronchial	b ɹ ɑ ŋ k i ə l
brooks	b ɹ u k s
bror	b ɹ ɔ ɹ
broth	b ɹ oʊ θ
brother	b ɹ ɑ ð ɝ
brothers	b ɹ ɑ ð ɝ z
brothers'	b ɹ ʌ ð ɝ z
brought	b ɹ oʊ t
brubeck	b ɹ u b ɛ k
bruford	b ɹ u f ɝ d
brushes	b ɹ ʌ ʃ ɪ s
bubbles	b ʌ b ə l s
bubby	b ɑ b i
bubka	b ɑ b k ʌ
buccaneer	b ʌ k ə n ɪ ɹ
buccaneers	b ʌ k ə n ɪ ɹ z
bucknell	b ʌ k n ɛ l
bud	b ɑ d
buddhist	b ʊ d ə s t
buddy	b ɑ d i
buell	b j ʊ l
buffet	b ʌ f eɪ
bugs	b ʌ ɡ s
bukkake	b u k ə k i
bulawayo	b ʊ l ə w eɪ oʊ
bulk	b ɔ l k
bullard	b ʊ l ɑ ɹ d
bullinger	b u l ɪ ŋ ɝ
bullitt	b ʊ l ɪ t
bullseye	b ʊ l z aɪ
bullying	b ʊ l ɪ ŋ
bulwark	b ʊ l w ɔ k
bundestag	b u n d ə ʃ t ɑ ɡ
bungs	b ɑ n z
bureaucracies	b j ʊ ɹ ə k ɹ ə s i z
bureaucracy	b j ʊ ɹ ə k ɹ ə s i
buren	b j ʊ ɹ ə n
burgos	b ɝ ɡ oʊ s
burgundians	b ɝ ɡ ʌ n d i ə n z
burke	b ɔ ɹ k
burton	b ɑ ɹ t ə n
bus	b oʊ s
bus	b oʊ ʃ
bus	b ɑ ʃ
bus	b ɔ ʃ
buses	b ʌ s ɪ s
bush	b u ʃ
bush's	b ʊ ʃ i z
business	b ɪ s n ɪ s
businesses	b ɪ z n ɪ s ɪ s
businesses	b ɪ z n ɪ z ɪ z
busy	b ɪ z ɪ
butcher	b u tʃ ɝ
butte	b ɑ t
buzz	b ʌ s
c	s ɪ
cabello	k ə b ɛ l oʊ
cache	k æ s
cairns	k ɛ n z
caldera	k ɑ l d ɛ ɹ ə
calderon	k oʊ l d ɝ ə n
caldwell	k oʊ l d w ɛ l
calf	k ɔ f
call	k oʊ l
callable	k ɑ l ə b ə l
callas	k æ l ə s
called	k oʊ l d
calling	k ɑ l ɪ ŋ
calls	k oʊ l z
cambria	k eɪ m b ɹ i ə
cambrian	k eɪ m b ɹ i ə n
cambridge	k æ m b ɹ ɪ dʒ
cambridge	k ɛ m b ɹ ɪ dʒ
camera	k ɛ m ɝ ə
cameraman	k æ m ɹ ə m ə n
cameras	k æ m ɹ ə s
cameron	k æ m ɹ ə n
cameron's	k æ m ɹ ə n z
campanis	k æ m p ə n ɪ s
camping	k æ m p ɪ n
campos	k æ m p oʊ s
campuses	k æ m p ə s ɪ s
canada	k æ n ɑ d ə
canada	k æ n ə d ɔ
canada's	k æ n ɑ d ə z
canberra	k æ n b ɝ ə
candela	k æ n d eɪ l ə
candido	k æ n d ɪ d oʊ
candy	k ɛ n d i
canisius	k ə n ɪ s i ə s
canova	k ə n oʊ v ə
cantatas	k æ n t ə t ə s
canterbury	k æ n t ə b ɝ i
canterbury	k æ n t ə b ɹ i
canton	k æ n t ɑ n
canute	k ə n u t
capablanca	k æ p ə b l æ ŋ k ə
capel	k æ p ə l
capped	k ɛ p t
cappello	k ə p ɛ l oʊ
cappetta	k ə p æ t ə
capri	k æ p ɝ i
capsule	k æ p ʃ ə l
capua	k ə p u ə
caracas	k ɑ ɹ ə k ə s
caravaggio	k ɑ ɹ ə v ɑ dʒ i oʊ
caravaggio	k ɑ ɹ ə v ə dʒ i oʊ
caravelle	k ɛ ɹ ə v ɛ l
cardiac	k ɑ d i æ k
care	k eɪ
care	k æ
care	k ɛ
career	k ɝ i ɝ
career	k ɝ i ɹ
carew	k ɛ ɹ u
carillon	k ɛ ɹ ə l ə n
carlos	k ɑ ɹ l oʊ z
carlotta's	k ɑ ɹ l ɑ t ə z
carmel	k ɑ ɹ m ə l
carnarvon	k ɑ ɹ n ɑ ɹ v ə n
carnegie	k ɑ n i ɡ i
carole	k æ ɹ ə l
caroline	k ɛ ɹ ə l ɪ n
carrack	k ɛ ɹ ə k
carrie	k æ ɹ i
carrier	k æ ɹ i ə
carrier	k æ ɹ i ɝ
carrier	k ɛ ɹ i ə
carrington	k ɛ ɹ ɪ ŋ t ə n
carroll	k ɛ ɹ ə l
carrollton	k ɛ ɹ ə l t ə n
carry	k ɛ ɹ i
cars	k ɑ s
cars	k ɑ ɹ s
cars	k ɔ s
casablanca	k æ z ə b l æ ŋ k ə
case	k eɪ z
case	k ɛ s
casinos	k ə s i n oʊ z
cast	k ɔ s t
cast	k ʌ s t
casting	k ɔ s t ɪ ŋ
catastrophic	k æ t ə s t ɹ ə f ɪ k
catawba	k ə t oʊ b ə
categorically	k æ t ə ɡ ɔ ɹ ɪ k l i
catholic	k æ θ ɑ l ɪ k
caucasian	k oʊ k eɪ ʃ ə n
caucasian	k oʊ k eɪ ʒ ə n
caucasian	k ə k eɪ ʒ ə n
caucasus	k oʊ k ə s ə s
caucus	k oʊ k ə s
caudal	k oʊ d ə l
caul	k oʊ l
caulfield	k oʊ l f i l d
cause	k ɔ s
causes	k ɔ s ə s
causes	k ɔ s ɪ s
causing	k ɔ z ɪ n
causse	k ɔ z
caveat	k æ v i æ t
caveats	k æ v i æ t s
cavilla	k ə v i l ə
cecropia	s ɪ k ɹ oʊ p i ə
cell	s eɪ l
cellulose	s ɛ l j ə l oʊ z
censured	s ɛ n s ɝ d
centenary	s æ n t ə n ɛ ɹ i
centenary	s ɛ n t ɛ n ɝ i
centennial	s ɛ n t eɪ n i ə l
centers	s æ n ɝ z
centerville	s æ n t ɝ v ɪ l
centrale	s ɛ n t ɹ ə l
centre	s æ n t ɝ
centrist	s ɛ n t ɹ ɪ s t
cerise	s ɝ i z
chaco	tʃ æ k oʊ
chad	tʃ ɛ d
chaffee	tʃ ɛ f i
chal	tʃ ɑ l
chance	tʃ ɔ n s
chancellor	tʃ æ n s l ɝ
character	k ɛ ɹ ə k t ə
characters	k æ ɹ ə k t ɝ z
charity	tʃ æ ɹ ɪ t i
charlestown	tʃ ɑ ɹ ə l z t aʊ n
charlotte	ʃ ɑ l ɑ t
charlotte	ʃ ə l ə t
chart	tʃ ɔ ɹ t
chassis	tʃ ɛ s i
chassis	ʃ ɛ s i
chassis	ʃ ɛ s i z
chatham	tʃ ɛ t ə m
chaulk	tʃ ɔ k
chekhov	tʃ ɛ k ɔ v
chelmsford	tʃ æ l m s f ɝ d
chemist	k æ m ɪ s t
chemung	tʃ ɛ m ə n
chengdu	tʃ ɛ n d u
chessel	tʃ æ s ə l
chester	tʃ æ s t ɝ
chestnuts	tʃ ɛ s n ʌ t s
chiffon	ʃ ɪ f ə n
chile	tʃ ɪ l eɪ
chillicothe	tʃ ɪ l ɪ k oʊ θ
chinquapin	tʃ ɪ ŋ k ə p ɪ n
chinsurah	tʃ ɪ n s ɝ ə
chips	tʃ ɪ p z
chisum	tʃ i s ə m
chittagong	tʃ ɪ t ə ɡ ə ŋ
chlorine	k l ɔ ɹ ɪ ŋ
chocolate	tʃ ɑ k l ə t
choctaw	tʃ ɔ k t oʊ
choir	k w aɪ ɹ
choirs	k w aɪ ɝ z
cholesterol	k ə l ɛ s t ɹ ə l
chong	tʃ ə ŋ
choral	k ɑ ɹ ə l
christa	k ɹ ɪ s t ə
christi	k ɹ i s t i
christoph	k ɹ ɪ s t ɑ v
chromosome	k ɹ oʊ m ə z oʊ m
chuff	tʃ ɑ f
chump	tʃ ɑ m p
chun	tʃ ə n
cinema	s ɪ n ə m ɑ
cinemas	s ɪ n ə m ə s
cineplex	s ɪ n ə p l æ k s
circadian	s ɝ k eɪ d i ə n
circadian	s ɝ k ɑ d i ə n
cities	s ɪ t ɪ z
citizen	s ɪ t ə s ə n
citizens	s ɪ t ə s ə n s
citizens	s ɪ t ɪ s ə n z
city	s i t i
city	ʃ ɪ t i
city's	s ɪ t ɪ z
